time, objectID, x, y, class
1639.5643,0,40,36.4,1
1639.6645,0,39.95,36.35,1
1639.764,0,39.95,36.35,1
1639.8642,0,39.95,36.3,1
1640.1641,0,39.65,35.45,1
1640.464,0,38.95,34.4,1
1640.5642,0,38.6,34.05,1
1640.6638,0,38.3,33.75,1
1640.764,0,38.2,33.55,1
1640.8642,0,38.05,33.2,1
1640.9644,0,37.9,32.95,1
1641.0639,0,37.8,32.75,1
1641.1641,0,37.65,32.6,1
1641.2643,0,37.5,32.4,1
1641.3645,0,37.4,32.3,1
1641.464,0,37.4,32.25,1
1641.5642,0,37.25,32.1,1
1641.6644,0,37.05,31.9,1
1641.8641,0,37,31.7,1
1641.9643,0,36.9,31.55,1
1642.0639,0,36.85,31.4,1
1642.1641,0,36.8,31.3,1
1642.2643,0,36.75,31.3,1
1642.3638,0,36.8,31.2,1
1642.464,0,36.7,31.15,1
1642.5642,0,36.6,31.05,1
1642.6637,0,36.65,31,1
1642.7639,0,36.65,30.9,1
1643.2642,0,35.95,30.05,1
1644.2642,1,3.1,26.15,1
1644.5641,1,3.2,26.05,1
1645.0638,1,4.8,25.25,1
1645.164,1,5.3,25.15,1
1640.464,2,1.7,20.85,1
1640.5642,2,1.7,20.85,1
1640.6638,2,1.7,20.85,1
1640.8642,2,1.75,20.9,1
1640.9644,2,1.8,20.9,1
1641.0639,2,1.9,21,1
1641.1641,2,1.95,21,1
1641.2643,2,1.85,20.9,1
1641.3645,2,1.65,20.8,1
1641.464,2,1.85,21,1
1641.5642,2,1.75,21,1
1641.6644,2,1.95,21.1,1
1641.9643,2,1.95,21.1,1
1642.0639,2,1.9,20.95,1
1642.1641,2,1.7,20.9,1
1642.3638,2,1.75,20.85,1
1642.464,2,1.7,20.8,1
1642.5642,2,1.65,20.85,1
1642.6637,2,1.7,20.8,1
1642.7639,2,1.55,20.8,1
1642.8641,2,1.65,20.9,1
1642.9643,2,1.8,20.95,1
1643.0638,2,1.85,20.95,1
1643.164,2,1.9,20.95,1
1643.2642,2,2.1,20.95,1
1643.464,2,2.15,20.9,1
1643.5642,2,1.8,20.7,1
1643.6643,2,1.65,20.65,1
1643.7639,2,1.85,20.7,1
1643.8641,2,1.85,20.65,1
1643.9643,2,1.85,20.75,1
1644.0645,2,1.8,20.7,1
1644.164,2,2,20.75,1
1644.2642,2,1.9,20.75,1
1644.3644,2,1.8,20.7,1
1644.4646,2,1.75,20.7,1
1644.5641,2,1.85,20.75,1
1644.7639,2,1.5,20.65,1
1644.8641,2,1.55,20.6,1
1644.9642,2,1.55,20.7,1
1645.0638,2,1.55,20.6,1
1645.164,2,1.6,20.5,1
1645.2642,2,1.75,20.55,1
1645.3637,2,1.65,20.55,1
1645.4639,2,1.6,20.6,1
1645.5641,2,1.65,20.65,1
1645.7638,2,1.45,20.7,1
1645.864,2,1.55,20.7,1
1645.9642,2,1.65,20.75,1
1646.0644,2,1.7,20.85,1
1646.3643,2,1.6,20.9,1
1639.4647,3,6.7,23.8,1
1639.5643,3,6.65,23.8,1
1639.6645,3,6.65,23.8,1
1639.764,3,6.65,23.8,1
1639.8642,3,6.65,23.8,1
1639.9644,3,6.7,23.75,1
1640.0639,3,6.7,23.75,1
1640.1641,3,6.7,23.8,1
1640.464,3,6.5,23.75,1
1640.5642,3,6.45,23.75,1
1640.6638,3,6.35,23.7,1
1640.764,3,6.35,23.7,1
1640.8642,3,6.35,23.7,1
1640.9644,3,6.45,23.8,1
1641.0639,3,6.5,23.8,1
1641.1641,3,6.55,23.85,1
1641.2643,3,6.65,23.8,1
1641.3645,3,6.65,23.9,1
1641.464,3,6.6,23.95,1
1641.5642,3,6.65,23.95,1
1641.6644,3,6.8,23.9,1
1641.8641,3,6.8,23.75,1
1641.9643,3,6.95,23.65,1
1642.0639,3,7.05,23.6,1
1642.1641,3,7.2,23.6,1
1642.2643,3,7.25,23.5,1
1642.3638,3,7.35,23.4,1
1642.464,3,7.3,23.25,1
1642.5642,3,7.45,23.3,1
1642.6637,3,7.45,23.25,1
1642.7639,3,7.5,23.2,1
1642.8641,3,7.6,23.15,1
1642.9643,3,7.6,23.15,1
1643.0638,3,7.7,23.15,1
1643.164,3,7.75,23.1,1
1643.2642,3,7.8,23.05,1
1643.3638,3,8,23,1
1643.464,3,8.15,23.15,1
1643.5642,3,8.25,23.05,1
1643.6643,3,8.5,23.05,1
1643.7639,3,8.7,23,1
1643.8641,3,8.5,22.7,1
1643.9643,3,9.15,22.45,1
1644.0645,3,9.65,22.25,1
1644.2642,3,10.55,21.95,1
1644.3644,3,10.75,21.85,1
1644.4646,3,11.05,21.75,1
1644.5641,3,11.25,21.6,1
1644.6643,3,11.6,21.45,1
1644.7639,3,12,21.3,1
1644.8641,3,12.25,21.15,1
1644.9642,3,12.6,21,1
1645.0638,3,12.9,20.8,1
1645.164,3,13.25,20.7,1
1645.2642,3,13.55,20.65,1
1645.3637,3,13.85,20.35,1
1645.4639,3,14.25,20.05,1
1645.5641,3,14.6,19.85,1
1645.6643,3,15,19.6,1
1645.7638,3,15.45,19.3,1
1645.864,3,15.95,19,1
1645.9642,3,16.35,18.75,1
1646.0644,3,16.8,18.5,1
1646.164,3,17.25,18.2,1
1646.2641,3,17.6,17.95,1
1646.3643,3,18.05,17.65,1
1646.4639,3,18.55,17.3,1
1646.5641,3,19.05,17,1
1646.6643,3,19.5,16.75,1
1646.7638,3,20,16.5,1
1646.864,3,20.5,16.25,1
1646.9642,3,21.1,16,1
1647.0644,3,21.65,15.7,1
1647.1639,3,22.2,15.5,1
1647.2641,3,22.75,15.15,1
1647.3643,3,23.3,14.85,1
1647.4645,3,23.85,14.55,1
1647.564,3,24.45,14.3,1
1647.6642,3,25.1,13.95,1
1647.7644,3,25.6,13.55,1
1647.864,3,26.2,13.25,1
1647.9642,3,26.75,12.85,1
1648.0644,3,27.35,12.45,1
1648.1639,3,27.95,12.1,1
1648.2641,3,28.5,11.7,1
1648.3643,3,29.1,11.3,1
1648.4638,3,29.75,10.9,1
1648.564,3,30.35,10.45,1
1648.6642,3,31.05,10.05,1
1648.7644,3,31.65,9.65,1
1648.8639,3,32.3,9.3,1
1648.9641,3,32.95,8.9,1
1649.0643,3,33.7,8.4,1
1649.1639,3,34.4,8,1
1649.2641,3,35.2,7.65,1
1649.3643,3,35.85,7.25,1
1649.4645,3,36.55,6.9,1
1649.564,3,37.2,6.5,1
1649.6642,3,37.9,5.95,1
1649.7644,3,38.6,5.5,1
1649.8639,3,39.35,5.05,1
1649.9641,3,40,4.6,1
1650.0643,3,40.7,4.15,1
1650.1638,3,41.35,3.65,1
1650.264,3,42,3.15,1
1650.4638,3,43.6,1.75,1
1650.1638,4,1.15,21.05,1
1650.264,4,1.15,21.05,1
1650.4638,4,1.15,21.1,1
1650.564,4,1.2,21.1,1
1650.6642,4,1.3,21.1,1
1645.9642,5,8.05,24.25,1
1646.0644,5,8.05,24.2,1
1646.164,5,8.05,24.2,1
1646.2641,5,8.05,24.15,1
1646.3643,5,8.15,24.05,1
1646.4639,5,8.4,23.85,1
1646.5641,5,8.7,23.6,1
1646.6643,5,9.1,23.3,1
1646.7638,5,9.7,22.85,1
1646.864,5,10.3,22.5,1
1646.9642,5,10.75,22.15,1
1647.0644,5,11.35,21.9,1
1647.1639,5,11.95,21.55,1
1647.2641,5,12.45,21.25,1
1647.3643,5,13.05,20.95,1
1647.4645,5,13.5,20.6,1
1647.564,5,14,20.3,1
1647.6642,5,14.45,20.05,1
1647.7644,5,14.9,19.8,1
1647.864,5,15.45,19.5,1
1647.9642,5,15.9,19.25,1
1648.0644,5,16.4,19,1
1648.1639,5,16.9,18.85,1
1648.2641,5,17.45,18.55,1
1648.3643,5,17.9,18.3,1
1648.4638,5,18.45,18,1
1648.564,5,19.05,17.7,1
1648.6642,5,19.6,17.45,1
1648.7644,5,20.1,17.1,1
1648.8639,5,20.65,16.85,1
1648.9641,5,21.25,16.55,1
1649.0643,5,21.85,16.3,1
1649.1639,5,22.45,15.95,1
1649.2641,5,22.95,15.65,1
1649.3643,5,23.5,15.25,1
1649.4645,5,24,14.9,1
1649.564,5,24.7,14.55,1
1649.6642,5,25.45,14,1
1649.7644,5,26.2,13.55,1
1649.8639,5,26.9,13.2,1
1649.9641,5,27.45,12.8,1
1650.0643,5,28,12.4,1
1650.264,5,29.7,11.35,1
1650.3642,5,30.1,11.25,1
1650.4638,5,30.55,10.85,1
1650.564,5,31.2,10.45,1
1650.6642,5,31.85,10.05,1
1650.7644,5,32.4,9.65,1
1650.8639,5,32.95,9.3,1
1650.9641,5,33.7,8.9,1
1651.0643,5,34.45,8.45,1
1651.1645,5,35.2,8.05,1
1651.264,5,36.1,7.55,1
1651.3642,5,36.8,7.15,1
1651.4644,5,37.65,6.7,1
1651.5639,5,38.35,6.2,1
1651.6641,5,39.15,5.7,1
1651.7643,5,39.85,5.15,1
1651.8639,5,40.55,4.7,1
1651.9641,5,41.2,4.2,1
1652.0643,5,41.9,3.8,1
1652.1638,5,42.55,3.25,1
1652.264,5,43.1,2.65,1
1652.3642,5,43.7,1.85,1
1653.964,6,1.1,20.55,1
1654.3641,6,1.05,20.5,1
1654.6641,6,0.9,20.8,1
1654.7643,6,1,20.8,1
1654.964,6,0.95,20.7,1
1655.0642,6,1,20.75,1
1655.3641,6,1,20.9,1
1655.4643,6,1.15,20.9,1
1655.664,6,1.1,20.75,1
