time, objectID, x, y, class
3443.4595,9,41.91,10.38,2
3443.5597,9,42,10.29,2
3443.6599,9,42.06,10.23,2
3443.7594,9,42.12,10.2,2
3443.8596,9,42.18,10.14,2
3443.9598,9,42.21,10.11,2
3444.0594,9,42.24,10.08,2
3444.1596,9,42.27,9.99,2
3444.2598,9,42.3,9.93,2
3444.36,9,42.33,9.9,2
3444.4595,9,42.36,9.87,2
3444.5597,9,42.39,9.84,2
3444.6599,9,42.45,9.81,2
3444.7594,9,42.51,9.78,2
3444.8596,9,42.57,9.75,2
3444.9598,9,42.63,9.75,2
3445.0593,9,42.69,9.72,2
3445.1595,9,42.75,9.66,2
3445.2597,9,42.81,9.63,2
3445.3599,9,42.9,9.6,2
3445.4595,9,43.02,9.57,2
3445.5597,9,43.08,9.48,2
3445.6598,9,43.29,9.48,2
3445.7594,9,43.44,9.48,2
3445.8596,9,43.62,9.6,2
3446.4594,10,27.75,22.2,2
3446.5596,10,27.75,22.17,2
3446.6598,10,27.75,22.17,2
3446.76,10,27.75,22.17,2
3446.8596,10,27.81,22.11,2
3446.5596,11,26.97,20.82,2
3446.6598,11,26.94,20.82,2
3446.76,11,26.94,20.79,2
3446.8596,11,26.94,20.82,2
3446.9597,11,26.85,20.82,2
3446.5596,12,11.55,16.92,2
3446.76,12,11.55,16.89,2
3446.9597,12,11.76,16.83,2
3447.0599,12,11.88,16.83,2
3447.1595,12,12.03,16.8,2
3441.5598,13,40.83,10.95,2
3441.66,13,40.83,10.92,2
3441.7595,13,40.83,10.92,2
3441.8597,13,40.83,10.92,2
3441.9599,13,40.86,10.92,2
3442.0594,13,40.89,10.86,2
3442.1596,13,40.95,10.8,2
3442.2598,13,41.01,10.77,2
3442.3593,13,40.98,10.8,2
3442.4595,13,40.98,10.8,2
3442.5597,13,40.95,10.86,2
3442.6599,13,40.86,10.98,2
3442.7595,13,40.83,11.01,2
3442.8597,13,40.68,11.16,2
3442.9599,13,40.56,11.28,2
3443.0594,13,40.56,11.28,2
3443.1596,13,40.59,11.28,2
3443.2598,13,40.56,11.28,2
3443.3593,13,40.53,11.31,2
3443.4595,13,40.53,11.31,2
3443.5597,13,40.56,11.28,2
3443.6599,13,40.59,11.25,2
3443.7594,13,40.62,11.19,2
3443.8596,13,40.68,11.13,2
3443.9598,13,40.71,11.1,2
3444.0594,13,40.74,11.04,2
3444.1596,13,40.8,10.98,2
3444.2598,13,40.83,10.92,2
3444.36,13,40.86,10.89,2
3444.4595,13,40.89,10.86,2
3444.5597,13,40.95,10.8,2
3444.6599,13,41.01,10.74,2
3444.7594,13,41.04,10.68,2
3444.8596,13,41.1,10.62,2
3444.9598,13,41.13,10.59,2
3445.0593,13,41.19,10.56,2
3445.1595,13,41.19,10.5,2
3445.2597,13,41.28,10.47,2
3445.3599,13,41.4,10.53,2
3445.4595,13,41.46,10.5,2
3445.5597,13,41.55,10.47,2
3445.6598,13,41.67,10.44,2
3445.7594,13,41.79,10.5,2
3445.8596,13,41.82,10.47,2
3445.9598,13,41.94,10.41,2
3446.0593,13,42.03,10.35,2
3446.1595,13,42.12,10.29,2
3446.2597,13,42.21,10.26,2
3446.3592,13,42.27,10.2,2
3446.4594,13,42.33,10.17,2
3446.5596,13,42.36,10.14,2
3446.6598,13,42.42,10.14,2
3446.76,13,42.48,10.08,2
3446.8596,13,42.54,10.05,2
3446.9597,13,42.6,9.99,2
3447.0599,13,42.66,9.9,2
3447.1595,13,42.69,9.84,2
3447.2597,13,42.75,9.78,2
3447.3599,13,42.81,9.75,2
3447.4594,13,42.87,9.69,2
3447.5596,13,42.96,9.63,2
3447.1595,14,28.71,21.51,2
3447.2597,14,28.71,21.48,2
3447.3599,14,28.71,21.48,2
3447.4594,14,28.71,21.48,2
3447.5596,14,28.77,21.45,2
3442.8597,15,5.67,10.65,2
3442.9599,15,5.64,10.62,2
3443.0594,15,5.67,10.62,2
3443.1596,15,5.67,10.62,2
3443.2598,15,5.67,10.62,2
3443.6599,15,5.64,10.62,2
3443.7594,15,5.64,10.62,2
3444.1596,15,5.64,10.62,2
3444.4595,15,5.7,10.62,2
3444.5597,15,5.73,10.65,2
3445.1595,15,5.79,10.65,2
3445.4595,15,5.64,10.65,2
3445.5597,15,5.67,10.65,2
3446.0593,15,5.64,10.62,2
3446.2597,15,5.7,10.62,2
3446.4594,15,5.7,10.62,2
3446.5596,15,5.7,10.62,2
3447.1595,15,5.7,10.62,2
3447.2597,15,5.7,10.62,2
3447.3599,15,5.7,10.62,2
3447.4594,15,5.64,10.62,2
3447.6598,15,5.67,10.62,2
3447.0599,16,43.95,8.73,2
3447.1595,16,43.95,8.73,2
3447.2597,16,43.95,8.73,2
3447.3599,16,43.95,8.7,2
3447.4594,16,43.95,8.7,2
3447.5596,16,43.98,8.64,2
3447.6598,16,44.04,8.55,2
3447.7593,16,44.13,8.46,2
3445.9598,17,15.6,28.98,2
3446.2597,17,15.66,28.89,2
3446.3592,17,15.81,28.8,2
3446.4594,17,15.99,28.65,2
3446.5596,17,16.2,28.53,2
3446.6598,17,16.38,28.44,2
3446.8596,17,16.77,28.2,2
3447.5596,17,17.88,27.42,2
3447.6598,17,18,27.36,2
3447.7593,17,18.09,27.36,2
3447.8595,17,18.21,27.3,2
3447.9597,17,18.3,27.27,2
3448.0593,17,18.42,27.24,2
3448.8595,18,19.77,26.25,2
3448.9597,18,19.77,26.22,2
3449.0599,18,19.77,26.22,2
3449.1594,18,19.8,26.22,2
3449.2596,18,19.86,26.19,2
3449.3598,18,19.98,26.1,2
3444.6599,19,12.15,27.57,2
3444.8596,19,12.12,27.57,2
3444.9598,19,12.12,27.57,2
3445.0593,19,12.12,27.57,2
3445.1595,19,12.09,27.57,2
3445.2597,19,12.09,27.57,2
3445.3599,19,12.06,27.54,2
3445.4595,19,12.06,27.54,2
3445.5597,19,12.09,27.51,2
3445.6598,19,12.06,27.54,2
3445.8596,19,12.06,27.51,2
3445.9598,19,12.06,27.54,2
3446.0593,19,12.06,27.54,2
3446.2597,19,12.03,27.57,2
3446.3592,19,12,27.6,2
3446.4594,19,11.97,27.6,2
3446.5596,19,11.97,27.63,2
3446.6598,19,11.97,27.6,2
3446.8596,19,12,27.57,2
3447.0599,19,12,27.54,2
3447.2597,19,12,27.54,2
3447.4594,19,12,27.54,2
3447.5596,19,12.06,27.54,2
3447.7593,19,12.06,27.6,2
3448.0593,19,12.06,27.54,2
3448.2596,19,12.06,27.54,2
3448.3598,19,12.09,27.51,2
3448.7593,19,12.03,27.51,2
3448.8595,19,12.06,27.51,2
