time, objectID, x, y, class
2540.6619,0,9.18,19.17,2
2540.7615,0,9.18,19.14,2
2540.9619,0,9.15,19.17,2
2541.062,0,9.18,19.17,2
2541.2618,0,9.18,19.17,2
2541.5617,0,9.18,19.2,2
2541.6619,0,9.18,19.14,2
2541.7621,0,9.18,19.14,2
2542.1616,0,9.15,19.08,2
2542.3619,0,9.15,19.05,2
2542.4621,0,9.15,19.02,2
2542.8616,0,9.15,19.08,2
2542.9618,0,9.15,19.05,2
2543.062,0,9.15,19.08,2
2543.1622,0,9.15,19.05,2
2543.2617,0,9.15,19.05,2
2543.3619,0,9.18,19.02,2
2543.5616,0,9.18,19.11,2
2543.762,0,9.18,19.2,2
2543.9618,0,9.21,19.17,2
2541.2618,1,14.88,4.83,2
2541.362,1,14.88,4.8,2
2541.4622,1,14.88,4.8,2
2541.5617,1,14.88,4.8,2
2541.6619,1,14.91,4.77,2
2541.7621,1,15,4.74,2
2541.8616,1,15.09,4.65,2
2541.9618,1,15.24,4.5,2
2542.062,1,15.39,4.32,2
2542.1616,1,15.54,4.14,2
2542.2617,1,15.66,3.99,2
2542.3619,1,15.81,3.81,2
2542.4621,1,15.93,3.66,2
2542.5617,1,16.05,3.54,2
2542.7621,1,16.35,3.21,2
2542.8616,1,16.44,3.15,2
2542.9618,1,16.56,3.06,2
2543.062,1,16.62,2.94,2
2543.1622,1,16.62,2.85,2
2543.2617,1,16.65,2.7,2
2543.3619,1,16.71,2.61,2
2543.4621,1,16.8,2.55,2
2543.5616,1,16.89,2.49,2
2543.6618,1,17.01,2.4,2
2543.762,1,17.13,2.31,2
2543.9618,1,17.28,2.19,2
2544.062,1,17.37,2.07,2
2544.1622,1,17.46,1.95,2
2542.4621,2,37.98,18.66,2
2542.7621,2,37.98,18.66,2
2543.1622,2,37.98,18.69,2
2543.6618,2,37.95,18.81,2
2544.1622,2,37.95,18.81,2
2542.6619,3,25.74,0.75,2
2542.8616,3,25.74,0.75,2
2543.2617,3,25.98,0.99,2
2543.3619,3,26.1,1.08,2
2543.4621,3,26.16,1.14,2
2543.5616,3,26.22,1.2,2
2543.6618,3,26.28,1.26,2
2543.762,3,26.31,1.32,2
2543.9618,3,26.34,1.38,2
2544.1622,3,26.46,1.5,2
2540.4615,4,12,27.54,2
2540.5617,4,11.97,27.51,2
2540.6619,4,11.97,27.51,2
2540.8617,4,11.97,27.51,2
2540.9619,4,12,27.48,2
2541.1622,4,12.06,27.45,2
2541.2618,4,12.06,27.48,2
2541.362,4,12.06,27.45,2
2541.4622,4,12.06,27.42,2
2541.5617,4,12.06,27.45,2
2541.6619,4,11.97,27.42,2
2541.7621,4,11.88,27.36,2
2541.8616,4,11.88,27.39,2
2541.9618,4,11.91,27.36,2
2542.062,4,11.91,27.33,2
2542.1616,4,11.97,27.36,2
2542.2617,4,12,27.39,2
2542.3619,4,12.03,27.39,2
2542.4621,4,12,27.42,2
2542.5617,4,12.06,27.42,2
2542.6619,4,12.06,27.45,2
2542.7621,4,12.03,27.45,2
2542.8616,4,12.03,27.48,2
2542.9618,4,12.03,27.48,2
2543.1622,4,12,27.48,2
2543.2617,4,12,27.51,2
2543.3619,4,12,27.48,2
2543.4621,4,11.91,27.39,2
2543.6618,4,11.91,27.33,2
2543.9618,4,11.79,27.21,2
2544.1622,4,11.88,27.33,2
2544.2617,4,11.94,27.39,2
2544.3619,4,12,27.45,2
2544.4621,4,12.12,27.51,2
2540.4615,5,13.68,5.49,2
2540.5617,5,13.68,5.46,2
2540.6619,5,13.65,5.46,2
2540.7615,5,13.68,5.46,2
2540.8617,5,13.68,5.4,2
2540.9619,5,13.65,5.28,2
2541.062,5,13.68,5.1,2
2541.1622,5,13.77,4.92,2
2541.2618,5,13.74,4.71,2
2541.362,5,13.8,4.53,2
2541.4622,5,13.8,4.32,2
2541.5617,5,13.8,4.14,2
2541.6619,5,13.83,3.99,2
2541.7621,5,13.86,3.84,2
2541.8616,5,13.89,3.72,2
2541.9618,5,13.98,3.6,2
2542.062,5,14.04,3.48,2
2542.1616,5,14.1,3.39,2
2542.2617,5,14.16,3.27,2
2542.3619,5,14.22,3.18,2
2542.4621,5,14.31,3.09,2
2542.6619,5,14.64,2.85,2
2542.7621,5,14.82,2.79,2
2542.8616,5,14.91,2.73,2
2543.062,5,15.27,2.52,2
2543.1622,5,15.27,2.37,2
2543.2617,5,15.27,2.22,2
2543.3619,5,15.3,2.1,2
2543.4621,5,15.36,2.01,2
2543.5616,5,15.42,1.92,2
2543.6618,5,15.45,1.83,2
2543.762,5,15.48,1.74,2
2543.9618,5,15.54,1.65,2
2544.2617,5,16.14,1.23,2
2544.3619,5,16.32,1.17,2
2544.4621,5,16.41,1.05,2
2544.5616,5,16.5,0.93,2
2544.6618,5,16.59,0.81,2
2544.762,5,16.68,0.69,2
2544.8615,5,16.74,0.57,2
2540.5617,6,28.59,19.02,2
2540.6619,6,28.56,19.02,2
2540.7615,6,28.56,19.02,2
2540.8617,6,28.56,19.02,2
2540.9619,6,28.5,19.05,2
2541.062,6,28.38,19.11,2
2541.1622,6,28.2,19.23,2
2541.2618,6,27.96,19.32,2
2541.362,6,27.72,19.44,2
2541.4622,6,27.48,19.56,2
2541.5617,6,27.3,19.65,2
2541.6619,6,27.18,19.71,2
2541.7621,6,26.97,19.83,2
2541.8616,6,26.79,19.95,2
2541.9618,6,26.61,20.1,2
2542.062,6,26.43,20.16,2
2542.1616,6,26.28,20.28,2
2542.2617,6,26.13,20.4,2
2542.3619,6,25.98,20.49,2
2542.4621,6,25.83,20.61,2
2542.5617,6,25.68,20.67,2
2542.9618,6,24.66,21.18,2
2543.062,6,24.54,21.24,2
2543.1622,6,24.39,21.33,2
2543.2617,6,24.27,21.42,2
2543.3619,6,24.15,21.51,2
2543.4621,6,24,21.6,2
2543.5616,6,23.85,21.72,2
2543.6618,6,23.7,21.96,2
2543.762,6,23.52,22.14,2
2543.9618,6,23.22,22.35,2
2544.062,6,22.95,22.59,2
2544.1622,6,22.68,22.83,2
2544.2617,6,22.44,23.01,2
2544.3619,6,22.23,23.16,2
2544.5616,6,21.54,23.7,2
2544.6618,6,21.3,23.88,2
2544.762,6,21.12,24.03,2
2544.8615,6,20.94,24.18,2
2544.9617,6,20.76,24.3,2
2545.1621,6,20.13,24.78,2
2545.2617,6,19.92,24.96,2
2545.3619,6,19.74,25.11,2
2542.2617,7,22.89,28.86,2
2542.3619,7,22.89,28.83,2
2542.4621,7,22.89,28.83,2
2542.7621,7,22.98,28.74,2
2542.9618,7,23.16,28.53,2
2543.4621,7,23.76,28.11,2
2543.762,7,24.18,27.9,2
2543.9618,7,24.24,27.84,2
2544.062,7,24.3,27.78,2
2544.1622,7,24.39,27.75,2
2544.2617,7,24.45,27.69,2
2544.3619,7,24.51,27.6,2
2544.4621,7,24.6,27.57,2
2544.5616,7,24.63,27.48,2
2544.6618,7,24.69,27.42,2
2544.762,7,24.81,27.39,2
2544.8615,7,24.84,27.3,2
2544.9617,7,24.96,27.27,2
2545.0619,7,25.08,27.27,2
2545.1621,7,25.2,27.24,2
2545.2617,7,25.32,27.18,2
2545.3619,7,25.5,27.06,2
2545.4621,7,25.65,26.94,2
2545.5616,7,25.74,26.88,2
2541.362,8,19.68,26.88,2
2541.5617,8,19.68,26.88,2
2541.6619,8,19.68,26.88,2
2541.8616,8,19.77,26.79,2
2541.9618,8,19.86,26.7,2
2542.3619,8,20.4,26.28,2
2542.4621,8,20.52,26.16,2
2542.5617,8,20.64,26.1,2
2542.6619,8,20.76,26.01,2
2542.8616,8,21.06,25.8,2
2542.9618,8,21.18,25.74,2
2543.062,8,21.27,25.68,2
2543.1622,8,21.39,25.59,2
2543.2617,8,21.51,25.47,2
2543.3619,8,21.6,25.35,2
2543.5616,8,21.93,25.17,2
2544.3619,8,23.16,24.24,2
2544.4621,8,23.28,24.18,2
2544.5616,8,23.4,24.15,2
2544.6618,8,23.52,24.09,2
2544.762,8,23.64,24.03,2
2544.8615,8,23.79,23.97,2
2544.9617,8,23.91,23.91,2
2545.0619,8,24.03,23.85,2
2545.1621,8,24.15,23.79,2
2545.2617,8,24.27,23.76,2
2545.3619,8,24.36,23.67,2
2545.4621,8,24.48,23.58,2
2545.5616,8,24.6,23.46,2
2545.762,8,25.05,23.13,2
2545.8615,8,25.23,23.01,2
2545.9617,8,25.41,22.89,2
2546.0619,8,25.53,22.8,2
2546.1621,8,25.68,22.74,2
2545.8615,9,15.9,0.18,2
2545.9617,9,15.9,0.18,2
2546.0619,9,15.87,0.18,2
2546.1621,9,15.87,0.18,2
2546.2616,9,15.87,0.24,2
2546.3618,9,15.81,0.39,2
2546.8622,10,9.84,18.39,2
2546.9617,10,9.84,18.39,2
2547.0619,10,9.84,18.36,2
2547.1621,10,9.84,18.36,2
2547.2616,10,9.87,18.36,2
2547.3618,10,9.99,18.33,2
2547.462,10,10.11,18.27,2
2547.5615,10,10.32,18.15,2
2547.6617,10,10.5,18,2
2547.2616,11,27.24,22.17,2
2547.3618,11,27.24,22.17,2
2547.462,11,27.24,22.14,2
2547.5615,11,27.24,22.14,2
2547.6617,11,27.33,22.11,2
2540.6619,12,44.1,9.96,2
2540.7615,12,44.1,9.93,2
2540.8617,12,44.1,9.93,2
2540.9619,12,44.1,9.96,2
2541.062,12,44.1,9.96,2
2541.1622,12,44.1,9.96,2
2541.362,12,44.1,9.93,2
2541.4622,12,44.13,9.93,2
2541.5617,12,44.16,9.93,2
2541.6619,12,44.13,9.96,2
2541.7621,12,44.13,9.99,2
2541.8616,12,44.13,9.99,2
2541.9618,12,44.16,9.99,2
2542.062,12,44.16,9.99,2
2542.1616,12,44.13,10.02,2
2542.2617,12,44.13,9.99,2
2542.4621,12,44.13,10.02,2
2542.5617,12,44.13,10.02,2
2542.7621,12,44.13,9.99,2
2543.062,12,44.13,9.93,2
2543.1622,12,44.1,9.87,2
2543.3619,12,44.13,9.9,2
2543.4621,12,44.16,9.93,2
2543.5616,12,44.13,9.96,2
2543.6618,12,44.13,9.99,2
2543.762,12,44.13,9.99,2
2544.3619,12,44.13,10.02,2
2544.4621,12,44.13,10.05,2
2544.5616,12,44.1,10.08,2
2544.6618,12,44.1,10.05,2
2544.8615,12,44.1,10.05,2
2544.9617,12,44.1,10.05,2
2545.0619,12,44.1,10.05,2
2545.3619,12,44.13,10.05,2
2545.4621,12,44.13,9.99,2
2545.6618,12,44.1,10.02,2
2545.762,12,44.13,9.96,2
2545.8615,12,44.13,9.93,2
2545.9617,12,44.13,9.93,2
2546.0619,12,44.13,9.96,2
2546.1621,12,44.13,9.99,2
2546.2616,12,44.13,9.93,2
2546.3618,12,44.13,9.93,2
2546.462,12,44.13,9.96,2
2546.5622,12,44.13,9.93,2
2546.6618,12,44.13,9.96,2
2546.8622,12,44.13,9.99,2
2546.9617,12,44.13,10.02,2
2547.0619,12,44.16,9.99,2
2547.1621,12,44.16,9.96,2
2547.2616,12,44.13,9.93,2
2547.3618,12,44.13,9.96,2
2547.462,12,44.13,9.99,2
2547.7619,12,44.1,10.02,2
2547.8615,12,44.1,9.99,2
2548.462,12,44.16,10.02,2
2548.5622,12,44.16,10.11,2
2548.6617,12,44.19,10.26,2
2548.7619,12,44.22,10.35,2
2548.8621,12,44.25,10.41,2
2548.9616,12,44.22,10.65,2
2549.0618,12,44.19,10.74,2
2549.162,12,44.13,10.86,2
2540.5617,13,32.1,20.07,2
2540.6619,13,32.1,20.07,2
2540.7615,13,32.07,20.07,2
2540.8617,13,32.07,20.07,2
2540.9619,13,32.04,20.1,2
2541.062,13,31.95,20.19,2
2541.1622,13,31.8,20.28,2
2541.2618,13,31.65,20.43,2
2541.362,13,31.47,20.55,2
2541.4622,13,31.29,20.67,2
2541.5617,13,31.14,20.91,2
2541.6619,13,30.96,21.09,2
2541.7621,13,30.81,21.21,2
2541.8616,13,30.69,21.33,2
2541.9618,13,30.51,21.42,2
2542.062,13,30.36,21.51,2
2542.1616,13,30.21,21.6,2
2542.2617,13,30.15,21.66,2
2542.3619,13,30.06,21.72,2
2542.4621,13,29.94,21.75,2
2542.5617,13,29.85,21.78,2
2542.6619,13,29.7,21.84,2
2542.8616,13,29.4,22.08,2
2542.9618,13,29.25,22.11,2
2543.062,13,29.07,22.11,2
2543.1622,13,28.89,22.23,2
2543.2617,13,28.77,22.35,2
2543.3619,13,28.65,22.44,2
2543.4621,13,28.59,22.56,2
2543.5616,13,28.47,22.59,2
2543.6618,13,28.38,22.65,2
2543.762,13,28.32,22.74,2
2543.9618,13,28.11,22.77,2
2544.062,13,27.9,22.86,2
2544.1622,13,27.69,22.89,2
2544.2617,13,27.51,22.95,2
2544.3619,13,27.33,23.04,2
2544.4621,13,27.21,23.13,2
2544.5616,13,27.06,23.31,2
2544.6618,13,26.94,23.4,2
2544.762,13,26.82,23.58,2
2544.8615,13,26.7,23.7,2
2544.9617,13,26.55,23.79,2
2545.0619,13,26.43,23.88,2
2545.1621,13,26.31,23.97,2
2545.2617,13,26.1,24,2
2545.3619,13,25.92,24.06,2
2545.4621,13,25.74,24.09,2
2545.5616,13,25.65,24.15,2
2545.6618,13,25.59,24.24,2
2545.762,13,25.56,24.39,2
2546.0619,13,25.05,24.66,2
2546.1621,13,24.93,24.66,2
2546.6618,13,24.12,24.99,2
2546.762,13,24.03,25.11,2
2546.8622,13,23.85,25.02,2
2547.0619,13,23.52,25.14,2
2547.1621,13,23.37,25.11,2
2547.2616,13,23.16,25.11,2
2547.462,13,22.8,25.29,2
2547.5615,13,22.71,25.35,2
2547.6617,13,22.59,25.41,2
2547.7619,13,22.47,25.44,2
2547.8615,13,22.35,25.5,2
2547.9617,13,22.17,25.53,2
2548.0619,13,22.02,25.59,2
2548.1621,13,21.9,25.65,2
2548.2616,13,21.78,25.74,2
2548.3618,13,21.66,25.77,2
2548.462,13,21.48,25.83,2
2548.5622,13,21.33,25.89,2
2548.6617,13,21.21,25.95,2
2548.7619,13,21.06,26.04,2
2548.9616,13,20.94,26.19,2
2549.0618,13,20.79,26.34,2
2549.162,13,20.67,26.49,2
2549.2622,13,20.52,26.58,2
2549.6617,13,19.71,26.88,2
2545.4621,14,12.12,27.42,2
2545.6618,14,12.09,27.39,2
2545.762,14,12.06,27.36,2
2545.8615,14,12.03,27.36,2
2545.9617,14,12.03,27.39,2
2546.0619,14,12,27.36,2
2546.1621,14,12,27.39,2
2546.2616,14,12,27.39,2
2546.3618,14,11.97,27.42,2
2546.462,14,11.97,27.45,2
2546.5622,14,11.97,27.48,2
2546.6618,14,12,27.51,2
2546.762,14,11.91,27.42,2
2546.8622,14,11.97,27.45,2
2547.0619,14,12.03,27.48,2
2547.3618,14,12.09,27.51,2
2547.5615,14,12.03,27.51,2
2547.6617,14,11.97,27.45,2
2547.7619,14,11.97,27.48,2
2547.8615,14,12.03,27.51,2
2547.9617,14,12.06,27.51,2
2548.0619,14,12.09,27.54,2
2548.1621,14,12.12,27.54,2
2548.2616,14,12.12,27.54,2
2548.5622,14,12.06,27.54,2
2548.6617,14,12.06,27.54,2
2548.7619,14,12.06,27.54,2
2548.8621,14,12.06,27.54,2
2548.9616,14,12.06,27.51,2
2549.0618,14,12.09,27.51,2
2549.162,14,12.15,27.54,2
2549.2622,14,12.09,27.51,2
2549.3618,14,12.09,27.51,2
2549.462,14,12.03,27.51,2
2549.6617,14,12.03,27.51,2
2549.7619,14,12.06,27.51,2
2549.8621,14,12.12,27.54,2
2549.9616,14,12.09,27.51,2
2550.0618,14,12.12,27.51,2
2550.162,14,12.06,27.51,2
2550.2615,14,12.06,27.48,2
2550.3617,14,12.09,27.51,2
2550.5621,14,12.06,27.51,2
2550.6617,14,12.09,27.54,2
2550.7619,14,12.09,27.54,2
2550.8621,14,12.03,27.51,2
2550.9616,14,12.06,27.51,2
2551.0618,14,12.09,27.51,2
2551.162,14,12.06,27.48,2
2551.3617,14,12.09,27.45,2
2551.4619,14,12.12,27.48,2
2551.6623,14,12.09,27.48,2
2551.7618,14,12.12,27.48,2
2550.6617,15,27.12,2.1,2
2551.0618,15,27.09,2.1,2
2551.3617,15,27.06,2.1,2
2551.4619,15,27.06,2.13,2
2551.7618,15,27.09,2.13,2
2547.9617,16,28.26,21.6,2
2548.0619,16,28.26,21.57,2
2548.1621,16,28.26,21.57,2
2548.2616,16,28.29,21.57,2
2548.3618,16,28.35,21.54,2
2548.462,16,28.44,21.48,2
2548.5622,16,28.59,21.39,2
2548.6617,16,28.77,21.33,2
2548.7619,16,28.95,21.24,2
2548.8621,16,29.22,21.09,2
2548.9616,16,29.46,21,2
2549.0618,16,29.67,20.91,2
2549.162,16,29.88,20.85,2
2549.2622,16,30.06,20.79,2
2549.3618,16,30.24,20.73,2
2549.462,16,30.36,20.67,2
2549.5622,16,30.48,20.58,2
2549.6617,16,30.57,20.52,2
2549.7619,16,30.66,20.46,2
2549.8621,16,30.72,20.37,2
2549.9616,16,30.84,20.28,2
2550.0618,16,30.99,20.22,2
2550.162,16,31.14,20.16,2
2550.2615,16,31.35,20.04,2
2550.3617,16,31.56,19.95,2
2550.4619,16,31.71,19.86,2
2550.5621,16,31.86,19.77,2
2550.6617,16,31.98,19.71,2
2550.7619,16,32.1,19.65,2
2550.8621,16,32.19,19.59,2
2550.9616,16,32.28,19.53,2
2551.0618,16,32.43,19.47,2
2551.162,16,32.58,19.44,2
2551.2615,16,32.79,19.35,2
