time, objectID, x, y, class
746.0574,1,21.85,11.45,1
746.1576,1,22.45,11.2,1
746.2571,1,22.95,10.95,1
746.3573,1,23.45,10.65,1
746.4575,1,23.85,10.4,1
746.557,1,24.45,10.1,1
746.6572,1,25.05,9.8,1
746.7574,1,25.6,9.5,1
746.8576,1,26.2,9.1,1
746.9571,1,26.85,8.7,1
747.0573,1,27.4,8.25,1
747.1575,1,28.05,7.8,1
747.2577,1,28.7,7.45,1
747.3573,1,29.3,7.05,1
747.4575,1,29.9,6.8,1
747.5577,1,30.55,6.4,1
747.6572,1,31.15,6.05,1
747.7574,1,31.85,5.6,1
747.8576,1,32.6,5.2,1
747.9571,1,33.2,4.8,1
748.0573,1,33.8,4.45,1
748.1575,1,34.45,4,1
748.257,1,35.1,3.5,1
748.3572,1,35.85,3.05,1
748.4574,1,36.5,2.65,1
748.5576,1,37.25,2.25,1
748.6572,1,37.95,1.75,1
748.7574,1,38.6,1.35,1
748.8576,1,39.45,1,1
744.2572,2,0.15,27.9,1
744.3574,2,0.15,27.9,1
744.4575,2,0.15,27.85,1
744.5571,2,0.15,27.85,1
744.6573,2,0.25,27.85,1
744.7575,2,0.45,27.75,1
744.8577,2,0.85,27.6,1
744.9572,2,1.35,27.4,1
745.0574,2,1.95,27.25,1
745.1576,2,2.5,26.95,1
745.2571,2,3.05,26.5,1
745.3573,2,3.5,26.25,1
745.4575,2,4.05,25.9,1
745.5577,2,4.55,25.6,1
745.6572,2,5,25.45,1
745.7574,2,5.55,25.15,1
745.8576,2,6,24.6,1
745.9572,2,6.5,24.3,1
746.0574,2,7.05,23.95,1
746.1576,2,7.55,23.7,1
746.557,2,10.4,22.1,1
746.6572,2,10.75,21.9,1
746.7574,2,11.15,21.75,1
746.8576,2,11.65,21.45,1
746.9571,2,12.35,21.15,1
747.0573,2,12.95,20.75,1
747.1575,2,13.55,20.35,1
747.2577,2,14.2,20,1
747.3573,2,14.8,19.6,1
747.4575,2,15.6,19.15,1
747.5577,2,16.3,18.75,1
747.6572,2,17,18.3,1
747.7574,2,17.7,17.85,1
747.8576,2,18.5,17.45,1
747.9571,2,19.25,17,1
748.0573,2,19.95,16.6,1
748.1575,2,20.8,16.15,1
748.257,2,21.55,15.7,1
748.3572,2,22.5,15.15,1
748.4574,2,23.3,14.75,1
748.5576,2,24.05,14.3,1
748.6572,2,25,13.9,1
748.7574,2,25.75,13.4,1
748.8576,2,26.5,13,1
748.9571,2,27.1,12.55,1
749.0573,2,27.85,12.1,1
749.1575,2,28.65,11.6,1
749.257,2,29.5,11.15,1
749.3572,2,30.25,10.55,1
749.4574,2,31,10.05,1
749.5569,2,31.8,9.5,1
749.6571,2,32.6,9,1
749.7573,2,33.4,8.45,1
749.8575,2,34.2,7.95,1
749.9571,2,34.95,7.35,1
750.0573,2,35.75,6.85,1
750.1575,2,36.6,6.35,1
750.2577,2,37.3,5.8,1
750.3572,2,38.05,5.4,1
750.4574,2,38.9,5,1
750.5576,2,39.75,4.4,1
750.6571,2,40.65,3.8,1
750.7573,2,41.25,3.3,1
752.7573,3,0.2,23.25,1
752.8575,3,0.2,23.25,1
752.9577,3,0.2,23.25,1
753.0572,3,0.25,23.15,1
753.1574,3,0.35,22.95,1
753.2576,3,0.65,22.65,1
753.3571,3,1,22.2,1
753.4573,3,1.1,21.6,1
753.657,3,1.85,21.25,1
753.8574,3,1.6,20.5,1
753.957,3,1.3,20.25,1
755.7572,4,27.3,35.5,1
755.8574,4,27.25,35.45,1
755.9576,4,27.25,35.45,1
756.0571,4,27.25,35.45,1
752.0572,5,3.45,26.15,1
752.1574,5,3.45,26.1,1
752.4573,5,4.15,25.65,1
752.5575,5,5.15,25.05,1
752.6571,5,6.3,24.55,1
752.7573,5,7.4,24.15,1
752.8575,5,8.55,23.65,1
752.9577,5,9.6,23.2,1
753.0572,5,10.6,22.65,1
753.1574,5,11.55,22.15,1
753.2576,5,12.4,21.7,1
753.3571,5,13.25,21.35,1
753.4573,5,14.05,20.95,1
753.5575,5,14.9,20.5,1
753.657,5,15.75,20.1,1
753.7572,5,16.55,19.65,1
753.8574,5,17.3,19.2,1
753.957,5,18.05,18.8,1
754.0572,5,18.9,18.4,1
754.1574,5,19.7,18,1
754.2576,5,20.5,17.6,1
754.3571,5,21.3,17.15,1
754.4573,5,21.95,16.8,1
754.5575,5,22.75,16.4,1
754.657,5,23.5,16,1
754.7572,5,24.3,15.6,1
754.8574,5,25,15.2,1
754.9576,5,25.65,14.8,1
755.0571,5,26.35,14.4,1
755.1573,5,27.05,13.95,1
755.2575,5,27.85,13.5,1
755.3577,5,28.65,13,1
755.4573,5,29.4,12.55,1
755.5575,5,30.1,12,1
755.6576,5,30.8,11.55,1
755.7572,5,31.6,11.05,1
755.8574,5,32.3,10.6,1
755.9576,5,33.05,10.15,1
756.0571,5,33.8,9.65,1
756.1573,5,34.55,9.1,1
756.2575,5,35.25,8.65,1
756.357,5,36.05,8.05,1
756.4572,5,36.85,7.6,1
756.5574,5,37.6,7.1,1
756.657,5,38.3,6.6,1
756.7572,5,39.05,6.1,1
756.8574,5,39.85,5.6,1
756.9575,5,40.55,4.95,1
757.0571,5,41.35,4.5,1
757.1573,5,42.15,4.05,1
757.2575,5,42.9,3.55,1
757.4572,5,44.65,2,1
749.4574,6,0.7,20.6,1
749.5569,6,0.7,20.55,1
749.6571,6,0.7,20.55,1
749.7573,6,0.7,20.55,1
749.8575,6,0.7,20.55,1
750.3572,6,0.6,21.6,1
750.4574,6,0.65,22.35,1
750.5576,6,0.8,22.85,1
750.6571,6,1.2,23.05,1
750.7573,6,1.5,23.2,1
750.8575,6,1.85,23.25,1
750.957,6,2.25,23.15,1
751.0572,6,2.7,22.85,1
751.1574,6,3.1,22.6,1
751.257,6,3.6,22.3,1
751.3572,6,4.1,22,1
751.4574,6,4.6,21.65,1
751.5576,6,5,21.35,1
751.6571,6,5.5,21.1,1
751.7573,6,6,20.8,1
751.8575,6,6.4,20.5,1
752.0572,6,7.1,20.1,1
752.1574,6,7.4,19.75,1
752.2576,6,7.65,19.5,1
752.3571,6,8,19.25,1
752.4573,6,8.3,19.1,1
752.5575,6,8.75,18.95,1
752.6571,6,8.95,18.65,1
752.7573,6,9.15,18.5,1
752.8575,6,9.4,18.4,1
752.9577,6,9.65,18.25,1
753.0572,6,9.85,18.15,1
753.1574,6,10,18,1
753.2576,6,10.3,17.95,1
753.3571,6,10.5,17.85,1
753.4573,6,10.65,17.65,1
753.5575,6,10.75,17.5,1
753.657,6,10.85,17.3,1
753.7572,6,10.95,17.2,1
753.8574,6,11.1,17.1,1
753.957,6,11.25,17,1
754.0572,6,11.4,16.9,1
754.1574,6,11.55,16.85,1
754.2576,6,11.65,16.8,1
754.3571,6,11.7,16.75,1
754.4573,6,11.85,16.65,1
754.5575,6,11.95,16.55,1
754.657,6,12.05,16.5,1
754.7572,6,12.3,16.55,1
754.8574,6,12.6,16.3,1
754.9576,6,12.85,16,1
755.0571,6,13.05,15.75,1
755.1573,6,13.2,15.4,1
755.2575,6,13.35,15.15,1
755.3577,6,13.6,14.9,1
755.4573,6,13.85,14.65,1
755.5575,6,14,14.4,1
755.6576,6,14.25,14.1,1
755.7572,6,14.45,13.8,1
755.8574,6,14.55,13.5,1
755.9576,6,14.65,13.2,1
756.0571,6,14.75,12.85,1
756.1573,6,15,12.5,1
756.2575,6,15.2,12.15,1
756.357,6,15.4,11.8,1
756.4572,6,15.65,11.5,1
756.5574,6,15.75,11.2,1
756.657,6,15.95,10.95,1
756.7572,6,16.15,10.65,1
756.8574,6,16.25,10.3,1
756.9575,6,16.4,9.9,1
757.0571,6,16.55,9.4,1
757.1573,6,16.6,8.95,1
757.2575,6,16.7,8.6,1
757.357,6,16.8,8.2,1
757.4572,6,16.8,7.8,1
757.5574,6,16.9,7.2,1
757.6576,6,16.9,6.65,1
757.7571,6,16.9,6.05,1
757.8573,6,16.9,5.55,1
757.9575,6,16.7,5.15,1
758.0571,6,16.6,4.6,1
758.1573,6,16.5,4.25,1
758.3576,6,16.25,3,1
758.4572,6,16.05,2.45,1
758.5574,6,15.85,2,1
758.6576,6,15.55,1.4,1
758.7571,6,15.35,0.9,1
754.657,7,11.65,20.15,1
754.7572,7,11.65,20.1,1
754.8574,7,11.65,20.1,1
754.9576,7,11.8,20.05,1
755.0571,7,12.15,19.9,1
755.1573,7,12.85,19.65,1
755.2575,7,13.8,19.2,1
755.3577,7,14.95,18.7,1
755.4573,7,16.15,18.1,1
755.5575,7,17.3,17.65,1
755.6576,7,18.4,17.1,1
755.7572,7,19.4,16.6,1
755.8574,7,20.25,16.1,1
755.9576,7,21.1,15.6,1
756.0571,7,21.9,15.15,1
756.1573,7,22.65,14.65,1
756.2575,7,23.35,14.2,1
756.357,7,24.05,13.85,1
756.4572,7,24.75,13.4,1
756.657,7,26.25,12.35,1
756.7572,7,26.65,12.05,1
756.8574,7,27.1,11.8,1
756.9575,7,27.8,11.25,1
757.0571,7,28.3,10.8,1
757.1573,7,28.9,10.4,1
757.2575,7,29.35,10.05,1
757.357,7,29.95,9.55,1
757.4572,7,30.55,9.05,1
757.5574,7,31.25,8.6,1
757.6576,7,31.9,8.15,1
757.7571,7,32.6,7.75,1
757.8573,7,33.25,7.3,1
757.9575,7,34.05,6.9,1
758.0571,7,34.7,6.45,1
758.1573,7,35.35,6,1
758.2574,7,36,5.5,1
758.3576,7,36.75,5.05,1
758.4572,7,37.4,4.6,1
758.5574,7,38.15,4.15,1
758.6576,7,38.9,3.75,1
758.7571,7,39.7,3.3,1
758.8573,7,40.35,2.95,1
758.9575,7,41.2,2.35,1
759.057,7,41.7,1.95,1
759.1572,7,42.55,1.3,1
759.2574,7,43.3,0.8,1
766.4576,8,0.75,20.35,1
767.8571,8,0.75,20.35,1
768.7575,8,0.7,20.3,1
768.9572,8,0.7,20.3,1
769.4575,8,0.7,20.3,1
770.9572,8,0.65,20.25,1
772.7574,8,0.85,20.2,1
772.8576,8,0.8,20.25,1
773.4574,8,0.85,20.25,1
773.4574,9,39.55,34.45,1
773.557,9,39.5,34.4,1
773.6572,9,39.5,34.4,1
773.7574,9,39.45,34.35,1
773.8576,9,39.3,34.2,1
773.9571,9,39,33.85,1
774.0573,9,38.65,33.45,1
776.257,10,34.35,28,1
776.3572,10,34.35,28,1
776.6571,10,34.35,27.85,1
776.8575,10,34.3,27.45,1
777.6571,11,34.05,26.25,1
777.957,11,34,26.15,1
778.0572,11,34.05,26.1,1
778.1574,11,33.9,26.1,1
778.3571,11,33.8,25.85,1
777.6571,12,0.8,26.7,1
777.7573,12,0.8,26.7,1
778.0572,12,1.1,26.4,1
778.1574,12,1.6,26.25,1
778.2569,12,2.25,26.1,1
778.3571,12,2.85,25.8,1
778.4573,12,3.3,25.55,1
778.5575,12,3.75,25.25,1
778.657,12,4.25,25,1
778.7572,12,4.6,24.8,1
778.8574,12,4.85,24.6,1
778.957,12,5.1,24.4,1
779.0572,12,5.45,24.1,1
779.1574,12,5.65,23.8,1
779.2576,12,5.9,23.25,1
778.5575,13,1.25,20.45,1
778.957,13,1.25,20.45,1
779.0572,13,1.25,20.5,1
779.1574,13,1,20.45,1
779.3571,13,0.85,20.5,1
779.7572,14,1.85,28.25,1
779.8574,14,1.85,28.2,1
780.1573,14,2.3,27.7,1
780.2575,14,3.05,26.8,1
780.3571,14,4.1,25.7,1
780.4573,14,5.15,24.65,1
780.5575,14,6,23.75,1
780.6577,14,6.7,23.2,1
780.7572,14,7.1,22.75,1
780.8574,14,7.3,22.5,1
780.9576,14,7.4,22.45,1
781.0571,14,7.45,22.4,1
780.5575,15,0.85,20.45,1
780.6577,15,0.8,20.45,1
780.7572,15,0.8,20.4,1
780.8574,15,0.8,20.4,1
781.1573,15,0.7,20.35,1
781.357,15,0.55,20.4,1
781.5574,15,0.65,20.3,1
781.657,15,0.6,20.3,1
782.5574,16,0.7,20.45,1
782.7571,16,0.7,20.45,1
782.9575,16,0.7,20.4,1
783.4572,16,0.7,20.4,1
777.1574,17,0.3,23.05,1
777.2576,17,0.3,23.05,1
777.3571,17,0.3,23.05,1
777.4573,17,0.3,22.95,1
777.5575,17,0.4,22.9,1
777.6571,17,0.55,22.65,1
777.7573,17,0.85,22.25,1
777.8575,17,1.25,21.8,1
777.957,17,1.75,21.45,1
778.0572,17,1.8,21.15,1
778.1574,17,1.85,20.9,1
778.2569,17,2.05,20.75,1
778.3571,17,3.15,20.75,1
778.4573,17,4.05,20.75,1
778.5575,17,4.85,20.75,1
778.657,17,5.5,20.65,1
778.7572,17,6,20.6,1
778.8574,17,6.45,20.5,1
778.957,17,6.75,20.55,1
779.0572,17,6.9,20.55,1
779.1574,17,7.2,20.6,1
779.2576,17,7.3,20.6,1
779.3571,17,7.45,20.55,1
779.4573,17,7.8,20.35,1
779.5575,17,8,20.1,1
779.7572,17,8.4,19.9,1
780.0571,17,8.5,19.9,1
780.2575,17,8.35,19.8,1
780.4573,17,7.65,20.45,1
780.7572,17,7.8,20.3,1
780.8574,17,7.5,20.3,1
781.0571,17,7.7,20.1,1
781.1573,17,7.45,20.3,1
781.2575,17,7.6,20.2,1
781.7572,17,7.9,19.95,1
782.0571,17,7.95,19.95,1
782.1573,17,7.95,19.9,1
782.2575,17,7.95,19.9,1
782.357,17,7.95,19.95,1
782.4572,17,7.95,20,1
782.5574,17,7.95,20,1
782.7571,17,7.95,19.9,1
782.8573,17,7.95,20,1
783.1573,17,7.9,20,1
783.2575,17,7.9,19.9,1
783.7571,17,7.9,20,1
783.8573,17,7.9,20,1
783.9575,17,7.9,19.95,1
784.057,17,7.9,19.95,1
784.2574,17,7.9,19.95,1
784.357,17,7.9,20,1
784.5574,17,7.95,20,1
784.7571,17,7.9,20.05,1
784.8573,17,7.9,20,1
785.1572,17,7.95,19.9,1
785.2574,17,8,19.9,1
785.6575,17,8,19.85,1
785.7571,17,7.95,19.9,1
785.8573,17,7.95,20,1
786.057,17,7.9,20,1
786.3576,17,8,19.95,1
786.4571,17,8.05,19.95,1
786.5573,17,8.1,19.95,1
786.9574,17,8.05,19.9,1
781.5574,18,6.65,23.5,1
781.657,18,6.6,23.45,1
781.7572,18,6.6,23.45,1
781.8574,18,6.6,23.45,1
781.9569,18,6.65,23.4,1
782.0571,18,6.6,23.4,1
782.1573,18,6.6,23.4,1
782.2575,18,6.6,23.4,1
782.357,18,6.65,23.35,1
782.4572,18,6.6,23.4,1
782.5574,18,6.5,23.4,1
782.6576,18,6.55,23.4,1
782.7571,18,6.55,23.35,1
782.8573,18,6.55,23.4,1
782.9575,18,6.55,23.35,1
783.0571,18,6.55,23.4,1
783.1573,18,6.5,23.4,1
783.2575,18,6.55,23.4,1
783.3576,18,6.5,23.45,1
783.4572,18,6.5,23.4,1
783.5574,18,6.55,23.3,1
783.6576,18,6.6,23.35,1
783.7571,18,6.6,23.35,1
783.8573,18,6.55,23.3,1
783.9575,18,6.55,23.35,1
784.057,18,6.6,23.3,1
784.1572,18,6.55,23.25,1
784.2574,18,6.6,23.2,1
784.357,18,6.6,23.25,1
784.4572,18,6.6,23.3,1
784.5574,18,6.65,23.35,1
784.6575,18,6.6,23.4,1
784.8573,18,6.65,23.35,1
784.9575,18,6.55,23.3,1
785.057,18,6.6,23.3,1
785.1572,18,6.65,23.3,1
785.2574,18,6.55,23.35,1
785.3576,18,6.6,23.4,1
785.4571,18,6.6,23.45,1
785.5573,18,6.6,23.35,1
785.6575,18,6.6,23.45,1
785.7571,18,6.6,23.4,1
785.8573,18,6.55,23.45,1
785.9574,18,6.65,23.45,1
786.057,18,6.6,23.45,1
786.1572,18,6.6,23.45,1
786.2574,18,6.65,23.4,1
786.3576,18,6.6,23.35,1
786.4571,18,6.55,23.35,1
786.5573,18,6.55,23.3,1
786.6575,18,6.6,23.25,1
786.757,18,6.55,23.3,1
786.8572,18,6.55,23.25,1
786.9574,18,6.55,23.25,1
787.057,18,6.6,23.25,1
787.1571,18,6.65,23.35,1
787.2573,18,6.65,23.35,1
787.3569,18,6.65,23.45,1
787.4571,18,6.6,23.25,1
786.4571,19,0.85,20.2,1
786.5573,19,0.85,20.2,1
786.6575,19,0.85,20.2,1
787.057,19,0.85,20.35,1
787.5573,19,0.75,20.4,1
787.757,19,0.7,20.4,1
787.8572,19,0.7,20.4,1
774.6571,20,1.35,33.15,1
774.7573,20,1.35,33.1,1
776.257,20,3.4,29.45,1
776.3572,20,6.25,28.1,1
776.4574,20,7.6,27.4,1
776.5576,20,8.6,26.95,1
776.6571,20,9.1,26.65,1
776.7573,20,9.45,26.45,1
776.8575,20,9.7,26.4,1
776.957,20,9.85,26.4,1
777.0572,20,9.8,26.45,1
777.1574,20,9.8,26.55,1
777.2576,20,9.75,26.6,1
777.3571,20,9.6,26.65,1
777.4573,20,9.55,26.7,1
777.5575,20,9.45,26.75,1
777.6571,20,9.4,26.8,1
777.7573,20,9.35,26.85,1
777.8575,20,9.4,26.9,1
777.957,20,9.45,26.95,1
778.0572,20,9.4,26.95,1
778.1574,20,9.3,26.95,1
778.2569,20,9.3,27,1
778.3571,20,9.3,27,1
778.4573,20,9.3,27,1
778.5575,20,9.35,26.95,1
778.657,20,9.4,26.95,1
778.7572,20,9.35,26.95,1
778.8574,20,9.3,26.95,1
778.957,20,9.35,26.95,1
779.0572,20,9.25,26.95,1
779.1574,20,9.2,27,1
779.2576,20,9.2,27,1
779.3571,20,9.2,26.95,1
779.4573,20,9.2,26.95,1
779.5575,20,9.2,26.95,1
779.657,20,9.1,26.95,1
779.7572,20,9.2,26.95,1
779.8574,20,9.2,26.95,1
780.1573,20,9.2,26.9,1
780.2575,20,9.15,26.9,1
780.3571,20,9.25,26.9,1
780.5575,20,9.1,26.9,1
780.7572,20,8.95,26.85,1
780.8574,20,9.1,26.75,1
780.9576,20,9.05,26.85,1
781.357,20,8.9,26.8,1
781.4572,20,8.9,26.75,1
781.657,20,8.9,26.7,1
781.7572,20,9,26.7,1
781.8574,20,8.95,26.6,1
781.9569,20,8.8,26.45,1
782.0571,20,8.75,26.4,1
782.2575,20,8.7,26.5,1
782.357,20,8.75,26.5,1
782.4572,20,8.8,26.55,1
782.5574,20,8.75,26.45,1
782.6576,20,8.75,26.45,1
782.7571,20,8.7,26.35,1
782.8573,20,8.8,26.45,1
783.0571,20,8.9,26.5,1
783.1573,20,8.8,26.5,1
783.2575,20,8.65,26.4,1
783.3576,20,8.9,26.45,1
783.4572,20,8.9,26.5,1
783.6576,20,8.95,26.6,1
783.7571,20,8.8,26.55,1
783.8573,20,8.9,26.65,1
783.9575,20,8.9,26.6,1
784.1572,20,8.9,26.7,1
784.357,20,8.75,26.45,1
784.4572,20,8.8,26.35,1
784.6575,20,8.75,26.4,1
785.057,20,9,26.75,1
785.1572,20,8.95,26.75,1
785.2574,20,8.9,26.6,1
785.4571,20,8.9,26.6,1
785.5573,20,8.85,26.6,1
785.6575,20,8.9,26.6,1
785.7571,20,8.8,26.3,1
785.8573,20,8.8,26.35,1
785.9574,20,8.8,26.4,1
786.057,20,8.8,26.4,1
786.1572,20,8.65,26.25,1
786.2574,20,8.75,26.4,1
786.4571,20,8.75,26.5,1
786.5573,20,8.7,26.45,1
786.757,20,8.9,26.55,1
786.9574,20,9.05,26.6,1
787.057,20,9,26.5,1
787.1571,20,8.9,26.5,1
787.3569,20,8.9,26.65,1
787.5573,20,8.9,26.75,1
787.9574,20,9.1,26.9,1
788.0576,20,9.1,26.85,1
788.1571,20,9.05,26.8,1
788.3575,20,9,26.55,1
788.8572,20,9.55,26.85,1
789.0569,20,9.65,27,1
789.2573,20,9.1,26.3,1
783.5574,21,33.95,26.4,1
783.9575,21,33.95,26.3,1
784.357,21,33.55,25.85,1
784.4572,21,33.5,25.6,1
784.6575,21,33.1,25.05,1
784.7571,21,32.8,24.8,1
784.8573,21,32.75,24.65,1
784.9575,21,32.7,24.55,1
785.057,21,32.6,24.35,1
785.1572,21,32.5,24.05,1
785.2574,21,32.35,23.7,1
785.3576,21,32.2,23.45,1
785.4571,21,32.05,23.15,1
785.5573,21,31.95,22.95,1
785.6575,21,31.8,22.55,1
785.7571,21,31.6,22.25,1
785.8573,21,31.45,22,1
785.9574,21,31.2,21.7,1
786.057,21,31,21.5,1
786.1572,21,30.85,21.15,1
786.2574,21,30.7,20.8,1
786.3576,21,30.55,20.55,1
786.4571,21,30.2,20.2,1
786.5573,21,29.85,19.8,1
786.6575,21,29.55,19.35,1
786.757,21,29.2,18.85,1
786.8572,21,29.05,18.4,1
786.9574,21,28.85,18.05,1
787.057,21,28.5,17.6,1
787.1571,21,28.2,17.25,1
787.2573,21,27.85,16.8,1
787.3569,21,27.5,16.35,1
787.4571,21,27.15,15.95,1
787.5573,21,26.8,15.55,1
787.6575,21,26.55,15.15,1
787.757,21,26.25,14.7,1
787.8572,21,25.9,14.2,1
787.9574,21,25.6,13.75,1
788.0576,21,25.35,13.25,1
788.1571,21,25,12.85,1
788.2573,21,24.6,12.4,1
788.3575,21,24.3,11.85,1
788.457,21,24.05,11.35,1
788.5572,21,23.8,10.85,1
788.6574,21,23.5,10.35,1
788.757,21,23.15,9.9,1
788.8572,21,22.75,9.45,1
788.9574,21,22.35,9.05,1
789.0569,21,21.95,8.55,1
789.1571,21,21.55,8,1
789.2573,21,21.2,7.5,1
789.3575,21,20.8,6.95,1
789.457,21,20.45,6.5,1
789.5572,21,20,5.95,1
789.6574,21,19.75,5.45,1
789.7569,21,19.3,4.9,1
789.8571,21,18.95,4.45,1
789.9573,21,18.45,3.85,1
790.0575,21,18,3.25,1
790.1571,21,17.45,2.75,1
790.2573,21,16.85,2.05,1
790.3575,21,16.4,1.4,1
790.457,21,15.95,0.7,1
788.5572,22,0.8,20.35,1
788.757,22,0.8,20.3,1
788.8572,22,0.75,20.35,1
788.9574,22,0.8,20.35,1
789.3575,22,0.7,20.5,1
789.457,22,0.6,20.45,1
789.7569,22,0.6,20.35,1
789.8571,22,0.6,20.35,1
790.0575,22,0.55,20.45,1
790.2573,22,0.6,20.4,1
790.457,22,0.75,20.4,1
791.9573,23,0.95,20.4,1
792.0575,23,0.9,20.4,1
792.157,23,0.9,20.4,1
792.2572,23,0.9,20.4,1
792.5571,23,0.9,20.35,1
792.6573,23,0.8,20.4,1
792.8571,23,0.8,20.4,1
793.2572,23,0.6,20.3,1
793.6573,23,0.7,20.45,1
793.9572,23,0.6,20.4,1
789.5572,24,8.1,20.1,1
789.7569,24,8.1,20.1,1
789.8571,24,8.05,20.05,1
789.9573,24,8.05,20.05,1
790.0575,24,8.1,20.1,1
790.3575,24,8.1,20.15,1
790.457,24,8,20.05,1
790.6574,24,7.95,19.95,1
790.9573,24,7.85,19.85,1
791.0575,24,7.85,19.85,1
791.157,24,7.85,19.9,1
791.3574,24,7.9,19.9,1
791.457,24,7.9,19.85,1
791.5572,24,7.95,19.85,1
791.6574,24,7.9,19.85,1
791.7576,24,7.9,19.95,1
791.8571,24,7.85,19.9,1
791.9573,24,7.9,19.9,1
792.2572,24,7.9,19.9,1
792.3574,24,7.85,19.95,1
792.4569,24,7.85,19.95,1
792.5571,24,7.85,19.95,1
792.6573,24,7.85,20,1
792.7575,24,7.85,19.95,1
792.8571,24,7.9,19.9,1
792.9573,24,7.9,19.95,1
793.157,24,7.9,19.9,1
793.2572,24,7.9,19.95,1
793.4569,24,7.95,19.95,1
793.5571,24,7.95,20,1
793.6573,24,8,19.9,1
793.9572,24,8,19.9,1
794.1576,24,8,20,1
794.4576,24,7.9,20,1
794.5571,24,7.95,20,1
794.6573,24,7.95,19.95,1
794.7575,24,7.95,19.95,1
794.857,24,7.9,19.95,1
795.0574,24,7.85,19.9,1
795.4575,24,7.95,20,1
795.6573,24,7.95,19.85,1
795.7575,24,8,19.8,1
795.857,24,8,19.85,1
795.9572,24,7.95,19.8,1
796.1576,24,7.95,19.75,1
796.2571,24,7.95,19.8,1
796.3573,24,7.95,19.85,1
796.4575,24,7.9,19.9,1
796.6572,24,7.95,19.9,1
796.7574,24,8,19.9,1
796.8576,24,7.95,19.9,1
797.0574,24,7.95,19.85,1
797.557,25,0.55,20.55,1
798.0573,25,0.6,20.5,1
798.1575,25,0.55,20.45,1
798.4574,25,0.55,20.55,1
799.0573,26,0.7,20.65,1
799.257,26,0.7,20.65,1
799.3572,26,0.7,20.6,1
799.4574,26,0.7,20.55,1
799.6572,26,0.75,20.4,1
803.5575,27,0.7,20.45,1
803.657,27,0.65,20.45,1
804.0572,27,0.7,20.35,1
804.2576,27,0.65,20.35,1
804.3571,27,0.6,20.35,1
804.7572,27,0.55,20.45,1
805.0571,27,0.7,20.4,1
805.1573,27,0.65,20.45,1
805.5575,27,0.5,20.5,1
803.4573,28,34.75,28.65,1
803.5575,28,34.7,28.6,1
803.657,28,34.7,28.55,1
803.8574,28,34.2,27.75,1
803.957,28,33.4,26.45,1
804.0572,28,32.35,24.85,1
804.1574,28,31.2,23.2,1
804.2576,28,30.2,21.6,1
804.3571,28,29.15,20.2,1
804.4573,28,28.25,18.75,1
804.5575,28,27.3,17.4,1
804.657,28,26.45,16.1,1
804.7572,28,25.65,14.95,1
804.8574,28,24.75,13.8,1
804.9569,28,24,12.7,1
805.0571,28,23.25,11.65,1
805.1573,28,22.6,10.6,1
805.2575,28,21.75,9.5,1
805.3571,28,21.15,8.55,1
805.4573,28,20.45,7.55,1
805.5575,28,19.7,6.6,1
805.657,28,19.05,5.65,1
805.7572,28,18.3,4.65,1
805.8574,28,17.5,3.65,1
805.9576,28,16.6,2.65,1
