time, objectID, x, y, class
1647.9463,0,32.8,8.95,1
1648.0458,0,32.8,8.9,1
1648.2462,0,33,8.85,1
1648.3464,0,33.45,8.65,1
1647.9463,1,25.1,16.25,1
1648.0458,1,25.1,16.2,1
1648.146,1,25.1,16.2,1
1648.2462,1,25.15,16.1,1
1648.3464,1,25.4,15.9,1
1648.446,1,25.85,15.45,1
1648.5462,1,26.5,14.85,1
1648.6464,1,27.35,14,1
1648.7459,1,28.2,13.2,1
1648.8461,1,28.85,12.45,1
1648.9463,1,29.9,11.95,1
1647.9463,2,37.4,2.4,1
1648.0458,2,37.4,2.35,1
1648.146,2,37.3,2.5,1
1648.446,2,36.8,4.4,1
1648.5462,2,36.5,5.5,1
1648.6464,2,36.75,6.15,1
1648.7459,2,37.1,6.55,1
1648.8461,2,37.45,6.7,1
1648.9463,2,38.1,6.65,1
1649.0458,2,38.7,6.3,1
1649.146,2,39.3,5.85,1
1649.2462,2,39.9,5.3,1
1649.3464,2,40.55,4.75,1
1649.4459,2,41.3,4.25,1
1649.5461,2,42.05,3.85,1
1647.9463,3,41.45,8.25,1
1648.0458,3,41.4,8.25,1
1648.146,3,41.4,8.25,1
1648.2462,3,41.4,8.25,1
1648.3464,3,41.35,8.3,1
1648.446,3,41.3,8.45,1
1648.5462,3,41.25,8.55,1
1648.6464,3,41.25,8.55,1
1648.7459,3,41.15,8.45,1
1648.8461,3,41,8.35,1
1648.9463,3,40.95,8.35,1
1649.0458,3,40.9,8.3,1
1649.146,3,40.95,8.3,1
1649.2462,3,40.95,8.3,1
1649.3464,3,41,8.35,1
1649.4459,3,41.1,8.4,1
1649.5461,3,41.1,8.55,1
1649.6463,3,41.3,8.7,1
1647.9463,4,18.2,13.75,1
1648.0458,4,18.2,13.7,1
1648.146,4,18.2,13.7,1
1648.2462,4,18.25,13.65,1
1648.5462,4,19.9,12.75,1
1648.6464,4,20.75,12.1,1
1648.8461,4,23.6,10.4,1
1649.0458,4,26.5,8.9,1
1649.146,4,27.35,8.25,1
1649.2462,4,27.3,8.15,1
1649.3464,4,28.25,7.5,1
1649.5461,4,30.35,6.25,1
1649.8461,4,33.2,4.9,1
1649.9463,4,33.65,4.55,1
1650.2462,4,36.1,2.8,1
1650.3464,4,36.45,2.25,1
1650.6463,4,37.5,1.25,1
1650.846,5,38.3,5.35,1
1650.9462,5,38.25,5.35,1
1651.0458,5,38.25,5.35,1
1651.146,5,38.25,5.35,1
1650.2462,6,30.55,25.75,1
1650.3464,6,30.5,25.75,1
1650.4459,6,30.5,25.75,1
1650.5461,6,30.55,25.8,1
1650.6463,6,30.55,25.85,1
1650.7458,6,30.55,26,1
1650.846,6,30.5,26.2,1
1650.9462,6,30.5,26.3,1
