time, objectID, x, y, class
1644.8551,10,34.55,26.6,1
1644.9553,10,34.55,26.7,1
1645.0548,10,34.6,26.75,1
1645.155,10,34.65,26.8,1
1645.2552,10,34.65,26.9,1
1645.3554,10,34.65,26.9,1
1645.455,10,34.65,26.95,1
1645.5551,10,34.65,27,1
1645.6553,10,34.7,26.95,1
1645.7549,10,34.75,26.95,1
1645.8551,10,34.75,26.95,1
1645.9553,10,34.7,26.95,1
1646.0555,10,34.7,26.95,1
1646.155,10,34.65,26.95,1
1646.2552,10,34.65,26.95,1
1646.3554,10,34.65,26.95,1
1646.4549,10,34.65,26.9,1
1646.5551,10,34.65,26.9,1
1646.6553,10,34.65,26.9,1
1646.7549,10,34.65,26.9,1
1646.855,10,34.65,26.9,1
1646.9552,10,34.7,26.9,1
1647.0548,10,34.65,26.9,1
1647.155,10,34.6,26.9,1
1647.2552,10,34.65,26.85,1
1647.3554,10,34.55,26.9,1
1647.4549,10,34.6,26.95,1
1647.5551,10,34.55,26.95,1
1647.6553,10,34.55,26.9,1
1647.7548,10,34.6,26.9,1
1647.855,10,34.65,26.9,1
1647.9552,10,34.6,26.9,1
1648.0548,10,34.65,26.9,1
1648.1549,10,34.65,26.9,1
1648.2551,10,34.6,26.85,1
1648.6553,10,34.5,26.75,1
1648.7555,10,34.65,26.75,1
1648.855,10,34.65,26.8,1
1648.9552,10,34.65,26.8,1
1649.0554,10,34.7,26.65,1
1649.1549,10,34.65,26.75,1
1649.2551,10,34.65,26.85,1
1649.3553,10,34.65,26.85,1
1649.4548,10,34.65,26.9,1
1649.555,10,34.7,26.9,1
1649.6552,10,34.7,26.9,1
1649.7548,10,34.7,26.9,1
1649.855,10,34.7,26.95,1
1649.9552,10,34.7,26.95,1
1650.0554,10,34.7,26.95,1
1650.1549,10,34.75,26.9,1
1650.2551,10,34.75,26.9,1
1650.3553,10,34.75,26.9,1
1650.4548,10,34.7,26.9,1
1650.555,10,34.7,26.95,1
1650.6552,10,34.75,26.9,1
1650.7554,10,34.75,26.9,1
1650.8549,10,34.75,26.9,1
1650.9551,10,34.7,26.85,1
1651.0553,10,34.7,26.9,1
1651.1549,10,34.65,26.9,1
1651.2551,10,34.7,26.85,1
1651.3553,10,34.7,26.85,1
1651.4555,10,34.7,26.85,1
1651.555,10,34.7,26.85,1
1651.6552,10,34.7,26.8,1
1651.7554,10,34.65,26.8,1
1651.8549,10,34.7,26.8,1
1651.9551,10,34.7,26.85,1
1652.0553,10,34.7,26.9,1
1652.1548,10,34.65,26.9,1
1652.255,10,34.7,26.9,1
1652.3552,10,34.7,26.9,1
1652.4554,10,34.65,26.85,1
1652.555,10,34.7,26.9,1
1652.6552,10,34.7,26.85,1
1652.7554,10,34.7,26.9,1
1652.8549,10,34.7,26.9,1
1652.9551,10,34.65,26.9,1
1653.0553,10,34.65,26.9,1
1653.1548,10,34.65,26.9,1
1653.255,10,34.65,26.95,1
1653.3552,10,34.65,26.95,1
1653.4554,10,34.7,26.95,1
1653.5549,10,34.65,26.9,1
1653.6551,10,34.6,26.9,1
1653.7553,10,34.65,26.9,1
1653.8549,10,34.65,26.9,1
1653.9551,10,34.7,26.85,1
1654.0553,10,34.7,26.85,1
1654.1555,10,34.7,26.9,1
1654.255,10,34.7,26.9,1
1654.3552,10,34.7,26.9,1
1654.4554,10,34.7,26.85,1
1654.5549,10,34.7,26.9,1
1654.6551,10,34.7,26.9,1
1654.7553,10,34.7,26.9,1
1654.8548,10,34.7,26.85,1
1654.955,10,34.7,26.9,1
1655.0552,10,34.7,26.85,1
1655.1548,10,34.7,26.85,1
1655.255,10,34.7,26.9,1
1655.3552,10,34.75,26.9,1
1655.4554,10,34.75,26.9,1
1655.5549,10,34.8,26.9,1
1655.6551,10,34.8,26.9,1
1655.7553,10,34.75,26.9,1
1655.8548,10,34.75,26.85,1
1655.955,10,34.7,26.85,1
1656.0552,10,34.7,26.85,1
1656.2549,10,34.65,26.85,1
1656.3551,10,34.65,26.85,1
1656.4553,10,34.7,26.85,1
1656.5549,10,34.7,26.85,1
1656.6551,10,34.65,26.9,1
1656.7553,10,34.65,26.9,1
1656.8554,10,34.65,26.9,1
1656.955,10,34.65,26.9,1
1657.0552,10,34.7,26.9,1
1657.1554,10,34.65,26.9,1
1657.2549,10,34.7,26.9,1
1657.3551,10,34.7,26.85,1
1657.4553,10,34.75,26.85,1
1657.5548,10,34.7,26.85,1
1657.655,10,34.75,26.85,1
1657.7552,10,34.65,26.9,1
1657.8548,10,34.65,26.85,1
1657.955,10,34.65,26.85,1
1658.0551,10,34.6,26.85,1
1658.1553,10,34.6,26.9,1
1658.2549,10,34.7,26.9,1
1658.3551,10,34.75,26.85,1
1658.4553,10,34.75,26.85,1
1658.5548,10,34.75,26.85,1
1658.655,10,34.75,26.85,1
1658.7552,10,34.8,26.85,1
1658.8554,10,34.7,26.85,1
1658.9549,10,34.65,26.9,1
1659.0551,10,34.6,26.9,1
1659.1553,10,34.55,26.9,1
1659.2549,10,34.45,26.9,1
1659.355,10,34.5,26.9,1
1659.4552,10,34.5,26.9,1
1659.5548,10,34.45,26.95,1
1659.655,10,34.45,26.9,1
1659.7552,10,34.45,26.65,1
1659.8554,10,34.45,26.65,1
1659.9549,10,34.5,26.5,1
1660.5548,10,34.4,26.65,1
1660.6549,10,34.35,26.85,1
1660.7551,10,34.25,27,1
1660.8553,10,34.25,27.05,1
1660.9549,10,34.25,27.2,1
1661.0551,10,34.2,27.3,1
1661.1553,10,34.2,27.35,1
1661.2548,10,34.2,27.25,1
1661.355,10,34.2,27.25,1
1661.4552,10,34.15,27.25,1
1661.5547,10,34.1,27.2,1
1661.6549,10,34.1,27.2,1
1661.7551,10,34.05,27.2,1
1661.8553,10,34,27.15,1
1661.9548,10,34,27.15,1
1662.055,10,34.05,27.15,1
1662.1552,10,34.1,27.2,1
1662.2554,10,34.1,27.2,1
1662.355,10,34.15,27.2,1
1662.4552,10,34.2,27.2,1
1662.5554,10,34.2,27.2,1
1662.6549,10,34.2,27.2,1
1662.7551,10,34.2,27.15,1
1662.8553,10,34.2,27.15,1
1662.9548,10,34.15,27.15,1
1663.055,10,34.15,27.1,1
1663.1552,10,34.2,27.1,1
1663.2554,10,34.2,27.05,1
1663.3549,10,34.2,27.1,1
1663.4551,10,34.2,27.1,1
1663.5553,10,34.2,27.1,1
1663.6549,10,34.25,27.15,1
1663.7551,10,34.2,27.1,1
1663.8553,10,34.2,27.1,1
1663.9548,10,34.2,27.1,1
1664.055,10,34.2,27.1,1
1664.1552,10,34.2,27.05,1
1664.2547,10,34.2,27.05,1
1664.3549,10,34.2,27,1
1664.4551,10,34.2,27.1,1
1664.5553,10,34.2,27.1,1
1664.6548,10,34.2,27.1,1
1664.755,10,34.25,27.05,1
1664.8552,10,34.25,27.1,1
1664.9554,10,34.3,27.1,1
1665.055,10,34.3,27.15,1
1665.1552,10,34.2,27.1,1
1665.2554,10,34.2,27.1,1
1665.3549,10,34.2,27.1,1
1665.4551,10,34.2,27.15,1
1665.5553,10,34.25,27.15,1
1665.6548,10,34.2,27.2,1
1665.755,10,34.2,27.2,1
1665.8552,10,34.2,27.2,1
1665.9547,10,34.15,27.15,1
1666.0549,10,34.2,27.15,1
1666.1551,10,34.2,27.15,1
1666.2553,10,34.2,27.15,1
1666.3549,10,34.15,27.2,1
1666.4551,10,34.15,27.2,1
1666.5553,10,34.15,27.15,1
1666.6548,10,34.2,27.1,1
1666.755,10,34.15,27.1,1
1666.8552,10,34.15,27.15,1
1666.9547,10,34.2,27.1,1
1667.0549,10,34.2,27.1,1
1667.1551,10,34.2,27.1,1
1667.2553,10,34.15,27.1,1
1667.3548,10,34.15,27.15,1
1667.455,10,34.15,27.1,1
